t_s,uc
270.8750,2352.7440
271.1250,2323.8320
271.3750,2317.2560
271.6250,2316.6080
271.8750,2280.9280
272.1250,2260.6720
272.3750,2204.3360
272.6250,2130.2000
272.8750,2095.0720
273.1250,2085.1120
273.3750,2029.9840
273.6250,1946.9840
273.8750,1913.3840
274.1250,1904.7200
274.3750,1888.2240
274.6250,1882.7600
274.8750,1861.7920
275.1250,1843.0800
275.3750,1824.0640
275.6250,1796.8160
275.8750,1788.0960
276.1250,1769.5840
276.3750,1743.1600
276.6250,1723.3040
276.8750,1739.0080
277.1250,1711.8560
277.3750,1696.2320
277.6250,1684.0000
277.8750,1682.7760
278.1250,1682.0560
278.3750,1678.3040
278.6250,1676.0160
278.8750,1669.8000
279.1250,1661.7840
279.3750,1654.7280
279.6250,1648.9520
279.8750,1633.7200
280.1250,1622.0720
280.3750,1620.8560
280.6250,1617.9840
280.8750,1604.9120
281.1250,1594.0880
281.3750,1576.7120
281.6250,1573.4240
281.8750,1573.9440
282.1250,1574.2720
282.3750,1572.8880
282.6250,1572.7600
282.8750,1572.6320
283.1250,1573.7280
283.3750,1573.8640
283.6250,1573.1120
283.8750,1573.1920
284.1250,1572.5920
284.3750,1572.7920
284.6250,1573.0320
284.8750,1572.8720
285.1250,1573.4800
285.3750,1573.4640
285.6250,1572.4720
285.8750,1572.1520
286.1250,1571.2400
286.3750,1570.9440
286.6250,1571.6000
286.8750,1570.9920
287.1250,1569.8400
287.3750,1570.9520
287.6250,1570.0240
287.8750,1570.9520
288.1250,1571.4080
288.3750,1574.4640
288.6250,1573.8960
288.8750,1575.9120
289.1250,1575.1680
289.3750,1575.9120
289.6250,1583.5280
289.8750,1585.1600
290.1250,1584.1280
290.3750,1580.6640
290.6250,1576.4560
290.8750,1574.6560
291.1250,1573.4160
291.3750,1575.2720
291.6250,1573.9440
291.8750,1573.2720
292.1250,1572.1120
292.3750,1571.1760
292.6250,1570.7680
292.8750,1566.1440
293.1250,1562.6320
293.3750,1561.0320
293.6250,1562.0640
293.8750,1559.7600
294.1250,1549.4640
294.3750,1534.7360
294.6250,1532.9840
294.8750,1532.9760
295.1250,1532.8800
295.3750,1533.2080
295.6250,1532.9520
295.8750,1533.3360
296.1250,1534.0560
296.3750,1534.6480
296.6250,1534.5920
296.8750,1534.6720
297.1250,1534.8240
297.3750,1534.8320
297.6250,1535.5200
297.8750,1534.6880
298.1250,1535.2240
298.3750,1534.7920
298.6250,1534.7200
298.8750,1534.7040
299.1250,1534.7120
299.3750,1535.9200
299.6250,1533.3360
299.8750,1535.2480
300.1250,1535.3520
300.3750,1534.9680
300.6250,1534.6320
300.8750,1534.8480
301.1250,1534.8560
301.3750,1535.6800
301.6250,1534.6320
301.8750,1534.6480
302.1250,1534.5760
302.3750,1535.0880
302.6250,1535.1760
302.8750,1534.9680
303.1250,1535.0000
303.3750,1534.5520
303.6250,1535.2880
303.8750,1535.2080
304.1250,1534.9360
304.3750,1535.6480
304.6250,1535.2960
304.8750,1536.0720
305.1250,1534.9440
305.3750,1535.3760
305.6250,1535.3280
305.8750,1535.1440
306.1250,1535.5760
306.3750,1535.7200
306.6250,1535.5280
306.8750,1534.9200
307.1250,1535.0000
307.3750,1535.4960
307.6250,1535.3920
307.8750,1535.9920
308.1250,1535.1200
308.3750,1535.9360
308.6250,1535.7200
308.8750,1535.8000
309.1250,1535.7600
309.3750,1535.7760
309.6250,1535.1520
309.8750,1535.0320
310.1250,1537.7440
310.3750,1535.1440
310.6250,1536.5920
310.8750,1537.1360
311.1250,1536.3520
311.3750,1535.6160
311.6250,1535.7920
311.8750,1535.2480
312.1250,1535.1200
312.3750,1535.0240
312.6250,1537.0400
312.8750,1536.0400
313.1250,1538.2240
313.3750,1537.1280
313.6250,1535.2800
313.8750,1535.0880
314.1250,1535.3120
314.3750,1536.2320
314.6250,1535.5840
314.8750,1536.1040
315.1250,1536.2320
315.3750,1538.1920
315.6250,1537.6160
315.8750,1537.0000
316.1250,1536.6160
316.3750,1535.7040
316.6250,1536.7680
316.8750,1536.3200
